,popularity
88862,55
85167,40
192742,60
168683,29
182071,41
167351,46
214004,52
70004,63
224720,60
35259,30
167983,35
179568,34
156604,61
1343,62
135285,34
11958,49
141073,47
62173,45
160361,44
16048,66
52414,32
209460,39
72955,5
165301,24
224695,59
64521,43
212775,62
131159,60
194633,3
63476,43
78710,58
166901,70
154575,56
111286,71
53944,60
69415,59
224765,61
152747,65
216537,47
187989,25
155189,55
8296,38
192097,62
138043,28
68693,64
109024,73
220707,20
12639,40
67059,75
165074,26
10265,49
184184,13
177628,2
182035,40
195751,1
61701,49
166899,72
86745,39
39915,39
164455,38
90111,63
130577,28
12984,41
25123,44
209254,39
42733,58
5382,50
172946,18
191444,22
29283,34
146626,49
197611,50
53131,27
22377,57
189018,24
22357,60
107146,6
64112,43
71966,0
108702,77
230428,45
218642,30
110097,74
191362,23
3610,40
214620,49
29030,37
34757,13
214210,51
28182,33
162581,27
26173,44
89579,54
81043,5
209539,39
82411,6
75877,2
104211,12
144164,43
78676,64
19968,48
232266,42
172819,18
164374,24
44602,44
117656,64
168598,30
195601,0
74439,0
120842,55
181297,41
189398,40
190611,19
6799,51
226942,49
211631,14
10568,49
43705,60
98471,57
167200,22
81427,13
217403,35
34077,19
135998,39
150426,67
41452,58
226121,63
219514,32
206767,25
209995,39
2281,42
180469,35
136068,26
212973,58
109006,69
167721,37
213042,57
102636,44
217355,34
199246,38
193337,61
56915,58
13026,42
161118,41
13277,51
85188,41
193133,62
196717,47
17510,74
35644,17
82603,4
154283,53
128023,33
178042,42
173515,15
197650,56
155398,52
201862,31
17763,62
184826,25
94992,57
81146,17
36375,35
90697,54
72792,4
119859,58
154287,58
137015,30
132479,53
54460,0
137303,23
142936,50
158843,46
128330,22
70714,67
75769,2
90228,52
139387,61
226914,51
18182,57
181228,38
134393,49
170879,21
59814,54
82853,10
208865,42
74733,0
195862,0
63224,45
188249,27
78007,58
152587,71
113507,61
193384,55
191168,46
74168,0
189114,22
135187,35
105461,15
211685,11
61082,59
153906,54
193484,56
43914,59
105873,4
152549,72
136011,34
83959,43
32834,16
40996,61
66715,78
215904,45
154228,54
141969,60
29451,24
56392,60
156262,59
215355,46
91701,49
200852,37
215249,46
162493,30
72321,22
52059,33
104902,56
168758,31
160825,36
155267,52
231446,42
225196,59
185141,30
201380,37
58402,25
36940,35
87428,74
75782,2
199702,37
99541,57
216133,56
30397,22
49439,39
19766,51
74795,0
44508,57
24872,36
221914,71
212767,62
67480,69
5237,53
8288,36
164022,32
3981,39
95994,50
160090,51
46748,39
164596,23
88024,59
222947,65
203258,30
130701,23
212784,60
187856,28
8166,35
138555,30
57086,56
84157,49
86191,42
24930,38
211224,45
170963,24
204342,29
137997,48
139227,75
25983,35
225426,57
212000,24
140477,49
5886,53
210978,35
193913,7
10301,56
183024,22
230502,42
178136,32
181456,33
77307,70
223094,60
20155,50
149659,62
9445,48
122786,46
187315,46
34308,30
213092,59
38899,25
166483,71
171462,19
76181,0
77907,63
17719,63
211085,35
128374,32
92014,49
219671,23
162057,23
93634,63
44232,50
39473,28
18253,57
227383,43
48088,45
53551,31
43489,56
146129,52
167707,37
22686,60
130685,27
37476,45
208714,47
202321,30
130693,28
160889,28
47692,38
95524,54
58655,20
70354,76
201947,28
116652,59
147934,46
20456,47
47105,44
216669,43
180014,38
50330,40
103620,51
19677,57
187760,21
151059,60
3877,48
216400,48
148878,43
196708,41
201117,38
52053,26
35761,25
51238,25
172552,18
121356,54
111739,68
83139,10
25663,38
90681,51
169520,27
15584,67
76451,3
3259,53
103123,48
227732,49
61442,50
22124,50
135211,61
25927,33
182752,24
130026,31
94244,60
99081,57
147246,39
161474,41
37867,29
9897,46
173168,16
81505,10
13906,70
30058,32
82408,4
226635,49
122172,52
7839,38
158552,52
23479,44
175227,15
51239,26
106022,3
112941,60
145694,55
192427,62
115333,64
167328,49
180636,51
48850,41
89694,52
166081,78
115614,61
390,0
203084,34
62532,45
150132,65
25358,49
141137,54
10252,45
198637,42
50092,31
88758,59
32217,19
43605,47
44444,55
207122,22
69799,61
124144,46
169500,26
165395,17
89023,50
143373,53
47679,36
32221,18
47017,43
176148,45
35661,22
232128,40
142176,58
197512,67
203140,34
27091,45
29962,26
186917,20
25714,31
92001,50
42747,51
95217,62
215258,46
38,0
70776,55
89262,53
34771,14
172767,19
81087,11
160504,36
27263,40
56402,58
78000,59
205287,28
70283,60
191424,22
127930,28
24484,42
188739,21
44422,46
182719,28
37947,33
139591,58
200338,33
194308,17
170892,22
91671,49
83252,48
143952,33
102569,48
4802,50
195718,0
222525,64
50910,43
194129,19
162357,29
61794,51
66367,46
127246,29
39512,33
74234,0
57218,53
109693,71
216964,34
92039,51
72963,5
157227,40
178099,41
158904,56
202897,3
35201,27
75949,0
94677,58
24067,47
208746,38
15973,63
202561,31
42841,59
165983,19
83121,11
216589,45
113188,62
159645,43
105453,9
180768,31
101046,51
71016,30
53557,4
190217,15
176297,40
91302,48
147012,52
183611,19
206714,26
160005,46
203652,25
198439,45
215766,45
67646,67
179118,32
191551,24
181815,50
28846,39
161730,32
65404,40
183505,15
3894,51
12216,47
147036,48
210135,37
39247,39
56714,58
33765,35
183958,13
218359,26
228655,47
54960,56
18320,58
47287,41
103555,50
170545,22
168911,30
4453,38
142225,49
145206,47
150299,58
20867,50
185502,29
142999,45
42203,67
157641,40
162596,42
146855,46
125364,39
66707,82
84430,48
82693,9
197436,39
215556,47
67771,67
14716,60
69196,62
97662,55
225311,62
213062,58
2346,45
145994,57
221990,69
45366,8
36521,34
34683,0
900,43
136946,23
149279,59
17303,54
230547,48
99221,55
166911,71
187090,19
89315,55
80274,14
170861,22
26675,50
158257,58
18905,53
72114,16
177786,1
89720,50
60690,46
26853,31
12943,47
165753,20
196245,1
65590,38
94857,56
179020,37
94710,59
198571,41
200187,43
5329,54
172870,16
101459,56
57949,37
88852,53
25163,44
192319,65
173261,17
36336,40
5608,52
111172,72
144694,47
9291,51
159540,40
79063,60
139675,58
57735,34
154027,55
188301,20
51673,28
147141,39
85323,43
60353,54
23204,48
91328,53
162683,29
133225,32
205531,24
208652,43
113887,58
11363,45
74350,0
53132,25
31290,23
31580,24
74543,0
23965,51
208886,42
85050,40
103711,49
133497,30
167915,35
172144,19
197735,53
141295,47
126763,35
124305,0
153747,54
222850,59
123561,44
16792,56
200068,37
220568,36
37368,27
57856,39
81640,9
69579,60
29388,28
78354,58
188169,24
113285,64
95904,58
228010,42
161211,34
3187,55
186093,45
183722,17
203562,28
110541,68
160316,42
190523,13
110804,64
73254,4
17438,60
86765,42
50421,30
81832,11
89123,54
197862,57
173399,17
69586,62
186541,52
231398,45
225103,57
141880,53
91967,53
42,0
213191,57
106661,2
96340,69
6465,48
41827,63
228348,47
130452,29
222144,65
152221,60
119082,62
179794,43
132545,39
8750,36
23124,46
195393,0
83822,49
115190,63
34734,12
123720,37
160305,43
14275,68
52075,34
163092,26
106928,4
82551,6
75377,0
46343,45
18882,64
81978,5
202540,30
190345,35
184942,30
141061,49
79110,61
196711,36
138348,30
216718,46
119806,54
161479,34
82026,8
125861,18
67510,69
186588,22
137031,25
124859,34
157578,38
122338,49
21824,51
50291,32
68068,67
228932,48
210552,30
141098,55
83373,47
150283,69
189936,15
199328,36
96850,53
57229,59
19455,55
219643,28
115784,69
145098,44
170291,25
76737,0
126506,38
92444,48
174972,13
148636,39
116476,58
19056,54
101260,51
161694,33
121634,52
35513,13
83303,51
33775,16
120403,52
13650,76
164367,21
3257,57
107322,6
108110,76
36971,36
140781,51
19341,56
179768,32
124687,9
152667,70
33824,15
117750,57
185120,30
41481,59
75906,1
83944,49
125144,36
198029,44
205783,33
49827,28
14892,75
188914,27
18535,58
164559,32
184747,12
221855,68
150008,67
202332,28
17099,60
205345,30
106428,3
15406,58
66015,42
244,66
77214,70
10613,49
74172,1
125224,39
196694,32
171786,21
204420,30
132341,50
39569,38
10811,50
75984,1
205374,28
14765,75
38343,25
92324,52
77575,65
142195,49
31195,41
211150,29
65575,42
183892,18
7664,39
63082,47
100827,49
45213,37
220956,30
82814,12
41313,62
217016,35
109292,71
214676,50
11198,44
6187,48
121393,50
198982,41
143347,45
69473,59
167139,29
177940,34
114039,72
121769,52
210650,37
8272,37
158243,56
198609,38
60535,51
30052,28
145112,57
222425,63
80602,16
181593,31
213361,55
214937,48
231824,39
220574,32
168693,30
220008,28
63083,52
19820,47
734,53
228120,48
105538,3
160001,43
213581,54
80943,16
75916,0
74557,0
60595,51
138205,22
111301,70
199432,37
135287,33
190709,14
98710,34
36604,39
45152,14
45839,58
2370,39
218235,29
137374,28
110929,65
34601,11
49690,26
132066,64
191472,19
97478,58
85407,38
194866,5
140149,60
228082,59
81878,11
63917,41
20300,46
112001,61
183663,15
132187,32
31799,18
42718,54
141283,53
147081,46
52694,24
48654,34
134720,38
196177,3
91409,51
59603,52
145191,49
91146,54
40713,67
193194,55
40105,27
104071,16
217366,41
17065,59
139827,55
79908,17
224017,60
194304,8
142596,60
55365,0
83817,42
126220,34
13789,82
29042,31
32997,21
100093,51
171511,20
58961,21
9584,46
189851,22
208418,34
12710,41
105930,6
57857,26
226570,56
169163,26
208977,52
104748,21
31840,38
165816,20
114460,66
39286,30
107570,12
98552,53
16123,62
209823,38
60902,47
221648,31
210834,36
24430,46
130412,32
205475,28
17399,59
199537,45
50737,36
9283,50
145190,45
199606,41
153635,60
40751,60
216952,40
106135,2
36523,35
38260,24
33536,17
216075,49
105438,9
71133,23
79871,13
229658,46
69386,60
218004,40
8465,36
69750,60
32167,19
170814,20
92021,65
187984,22
158794,44
219581,37
101978,49
48797,34
119528,57
53467,31
33637,37
132859,32
129670,29
116304,64
70735,58
19395,52
157440,39
71329,22
171338,21
150313,57
106431,9
74917,0
34665,15
27431,46
231575,42
880,43
104199,0
39723,37
202755,25
153497,52
32571,23
12746,42
122435,59
174350,14
207793,58
197792,50
105574,9
72050,25
193374,60
198418,46
134261,53
97832,54
27597,43
95467,59
129327,24
129028,36
101000,48
122650,49
120360,53
16731,57
215082,47
157035,40
17949,60
185134,28
137816,20
71680,34
83334,46
47508,33
126397,33
84738,49
143019,49
46883,38
95690,63
74772,0
50097,27
112969,73
173013,17
164888,32
11215,47
132254,41
196088,0
44489,46
182437,41
42359,59
207202,62
129016,25
84536,44
68730,63
115450,67
34995,15
194947,21
34610,16
209176,39
84842,42
215004,47
115339,67
216783,32
207075,25
167935,35
7630,37
147920,44
158214,57
133057,36
74392,2
161733,32
96518,58
196213,0
215187,47
201224,30
23582,42
27563,39
26574,26
112486,66
187553,29
93938,59
48778,35
172095,18
166848,73
56855,56
211871,13
24310,41
143497,53
222792,58
135346,20
166376,67
199402,44
151760,62
26735,34
171059,21
108577,74
195553,0
157240,35
8709,37
68145,65
157908,34
84395,52
203820,28
229371,50
25973,29
211866,14
126044,34
75737,2
191415,13
205446,31
55578,10
224743,56
145277,48
69238,63
225487,58
217673,36
33674,15
144322,49
114330,68
32636,19
135252,27
189749,24
134495,26
193948,6
209634,35
29141,43
223968,69
29894,50
15905,57
1198,69
107127,6
180484,31
120390,52
16929,57
220233,27
165962,16
169843,25
40336,27
96137,54
195212,4
229904,46
155653,54
99169,55
89839,70
25296,39
162620,28
33563,16
205433,37
180861,36
208433,52
141614,53
41986,62
7755,37
185689,36
19372,55
75575,1
180267,35
73804,0
132878,31
210856,36
44233,47
27976,41
47148,43
226975,51
108779,65
4170,41
104957,55
81895,8
68390,67
184849,35
17534,52
118330,58
178126,31
65650,42
46312,47
156570,52
149911,66
39684,34
197821,51
17853,54
30568,24
41701,59
201819,28
142513,53
180476,36
211729,11
45183,16
1935,55
91375,49
192310,67
112765,65
178513,31
179495,38
193537,62
126913,30
159043,44
58271,24
59956,52
19545,55
60418,49
82716,13
108520,76
14841,65
36579,35
228524,44
201808,5
109891,73
62898,48
160252,43
51144,33
136339,24
77516,71
17237,53
44454,52
111282,66
155902,49
206116,28
222640,61
4781,53
103459,47
135160,35
105898,11
178927,34
229792,41
126946,45
124830,43
116293,56
185818,35
24107,35
205831,22
109497,74
90591,61
202476,28
72146,19
204407,24
89961,50
203508,27
203046,26
31018,30
216435,46
99757,53
231596,42
217166,33
182804,24
30699,26
26731,32
205098,23
118234,60
39428,27
106621,14
183322,23
4701,49
121985,49
27416,41
170040,25
23729,39
83898,49
211110,34
116714,64
226728,54
197633,53
93581,62
126333,38
172671,18
34321,16
4479,38
48522,43
115903,62
103027,54
138277,20
77259,69
2902,53
41746,57
184569,13
142747,49
194332,4
106588,3
167091,69
133812,28
98177,54
150725,60
128462,44
52606,28
103126,51
19373,49
105199,48
131197,39
99132,52
51574,35
136686,29
3286,53
83673,43
87438,71
149602,68
120963,52
76926,0
171998,19
92536,53
8542,36
141891,50
204472,24
5099,54
181041,38
86885,39
90829,51
126969,37
60,0
59093,23
15656,64
40130,33
36933,39
157069,37
67915,67
183307,35
165137,24
46290,43
152685,70
64296,44
10232,47
67263,70
137651,30
22723,53
16289,62
125748,35
187509,23
18389,58
182906,26
115746,63
11889,40
103398,58
186255,33
205022,23
35234,16
87847,63
200120,37
186880,23
206527,27
77056,79
190083,15
62611,43
186672,30
12312,43
164853,29
125549,37
171228,22
103467,63
208116,47
56814,59
102900,52
180878,4
198948,43
210900,38
162131,35
118143,58
115717,61
154078,52
217193,33
66706,79
34817,16
9721,10
207784,51
142198,55
118825,63
140533,51
2417,41
130334,27
59459,20
27642,52
42764,53
4199,39
94921,60
196581,38
8683,35
216210,44
35968,20
89461,53
48525,43
223110,64
134709,32
44834,52
46663,42
162015,35
92519,52
205361,28
163176,26
201567,37
85109,47
14200,65
131157,46
171166,20
214291,52
100413,57
40518,69
187379,27
131364,46
121594,50
207833,51
221387,24
104414,0
163422,29
32489,26
129671,34
57980,36
199787,43
129131,33
59152,17
119569,55
163457,24
130526,39
139491,56
199067,41
51887,36
229394,46
195573,0
19493,68
77880,62
206605,21
150769,57
220094,31
95386,59
183084,23
102122,49
191829,19
93736,60
19342,52
104270,0
221435,32
193130,50
24796,35
230332,45
135663,30
110328,75
25898,40
99990,50
10438,48
107766,10
198114,47
213554,56
186322,23
44434,46
37317,40
99957,52
197706,48
219704,24
190491,20
88544,71
10968,48
208042,48
81473,11
30525,27
231375,38
26839,28
174686,13
51989,29
194477,4
183543,22
61910,46
142329,52
32560,24
162997,32
59425,11
20237,55
179616,39
127564,30
25333,0
174911,14
81286,14
72900,6
36991,32
91683,47
108550,74
36783,29
128186,31
43401,48
153375,59
40104,40
136678,58
177606,3
164319,29
183076,21
30057,25
136255,24
30944,27
46341,55
169135,30
90585,51
58584,24
108949,75
117505,56
225109,57
78969,59
231613,42
150118,61
46027,55
64044,39
35637,17
217444,33
167557,41
232074,39
18633,51
221451,29
112846,65
6037,51
105269,0
108274,75
117778,55
101919,52
47279,43
15691,65
33228,16
230810,44
8377,36
68661,63
219892,24
228546,46
39126,33
66422,39
15976,64
10551,51
180848,38
228456,47
116796,65
45217,13
157790,31
622,9
28433,34
76887,1
54282,1
129415,25
209572,45
156476,56
200057,36
176947,37
1976,42
146122,55
141338,49
191485,37
72419,10
43341,48
151190,61
231581,36
25319,36
176978,38
36546,25
232451,38
1866,61
19787,45
216141,44
11189,51
124205,46
148334,41
25130,43
162782,32
158312,55
109408,79
11456,49
230484,44
193432,55
186061,30
223406,59
171594,20
224905,57
36348,32
74499,0
102376,46
73304,1
28643,34
197176,37
178971,37
181568,33
69786,56
222892,66
26926,28
219573,28
215132,50
162403,27
149906,65
76671,2
48610,41
133046,31
18709,57
178751,35
47711,35
55153,59
139203,75
205972,26
57563,0
3936,39
128240,32
95070,59
147118,40
228435,48
130528,28
12229,43
158482,54
169488,27
69352,60
44727,59
110552,68
146175,55
99217,53
180754,34
127343,32
37801,24
195522,0
163624,26
68506,64
169976,24
226273,53
209681,40
50208,32
156849,45
95763,54
227219,51
201846,2
11452,44
179221,34
42674,53
92553,50
201644,39
34380,17
126464,37
38459,30
23012,45
141055,53
147312,48
140669,52
78464,62
165224,23
19148,52
179269,29
162206,33
185291,34
163387,26
119958,53
100172,53
82539,10
82824,4
5905,51
59015,18
176154,33
192409,67
37433,28
60065,54
129768,3
52285,25
25970,42
1300,66
228947,48
10679,54
170783,22
31252,24
106189,8
203703,28
179588,39
98578,51
152766,66
138217,26
94385,62
14840,68
156215,51
211757,12
230338,44
61726,44
219939,23
106625,8
200632,42
1267,67
165275,22
140225,52
86737,51
49164,33
229489,47
219059,36
140471,55
2191,40
122644,51
49838,32
10552,47
157285,51
100794,56
122985,62
93272,67
9209,54
65092,51
8110,36
163609,25
183364,33
63039,43
49108,32
110535,65
111325,66
148559,45
177451,30
59393,22
23926,42
65839,39
123361,47
158051,32
180576,18
156213,48
63504,49
69993,57
117453,59
46749,39
210836,42
197454,33
180054,46
12723,49
53890,66
173501,16
228789,45
226258,58
155906,52
41349,59
55250,58
60793,50
171225,21
55879,0
13613,84
21852,52
604,7
129029,28
153452,60
5230,51
197774,47
218344,30
100841,57
129080,31
78114,64
55319,0
149274,57
168992,29
25747,40
87289,80
82084,11
186339,38
201708,29
221208,26
52583,28
90932,54
104891,54
138808,22
34740,20
192732,55
134291,46
211049,34
68993,61
7187,37
40807,62
203815,33
29613,29
118876,53
223134,61
16883,62
1014,52
50907,33
52953,28
59504,22
95291,58
39127,35
57438,58
17177,55
136544,25
141810,48
18521,51
52013,29
68659,63
157922,35
7562,53
51612,33
108008,82
96683,49
129593,23
202901,3
51100,26
79614,13
78754,59
201981,38
58227,24
36201,31
78552,58
171480,21
203939,30
55232,56
158420,46
160229,38
162153,34
222325,66
152071,67
148531,42
142737,49
170910,25
122440,58
13554,48
141053,54
87259,79
84988,45
224736,56
14873,59
169083,27
207954,46
156955,62
14953,69
80826,27
109027,71
6789,65
100049,50
177351,39
104255,5
163783,16
182695,29
113194,65
111278,73
174074,15
153022,55
179072,39
79858,15
16338,55
150642,58
187241,29
109197,86
92203,50
209939,39
81702,6
228712,40
79427,18
225187,60
58945,21
106401,2
70344,62
35875,14
183723,12
38236,21
143072,48
157880,30
124426,39
82782,5
39916,32
162632,34
226984,0
46541,54
58309,31
176605,35
51024,32
170842,24
87962,55
156795,39
152171,64
32017,19
218493,33
148566,47
113318,64
84503,45
163207,32
136761,31
221800,63
33736,16
170359,28
86952,96
33990,14
84758,43
52532,26
95711,51
8978,36
166041,11
65110,44
187326,21
15531,61
196502,2
9944,45
176155,41
77215,70
63503,44
20666,51
70814,58
167700,37
216962,34
40287,25
187099,45
81981,7
162838,32
163530,29
43894,45
159400,47
99113,50
127425,29
223230,63
178642,40
113597,61
126422,0
36923,36
182554,28
23272,51
37946,32
204508,35
14324,70
207758,51
26491,32
112703,64
2134,42
207367,59
2792,58
105201,51
97988,56
35891,12
58919,27
47510,37
71170,26
94668,58
49829,34
6989,38
74379,0
10008,46
136873,27
117499,58
147983,42
208718,47
89801,51
29875,32
124504,35
90797,46
161701,38
96768,54
191307,19
74027,0
156297,51
89978,50
30492,26
3150,52
27488,38
209662,40
187439,28
200021,39
30558,23
16142,59
45146,24
32926,4
10201,50
154940,51
163046,23
149867,64
128306,32
148120,38
100745,53
129238,32
139769,64
48125,38
128802,33
72408,16
223803,62
231333,46
76680,0
100778,52
96016,62
33358,21
100602,46
217469,36
175907,11
108052,78
33453,21
135598,39
9960,52
45253,12
153190,55
7651,42
108456,80
192472,60
66483,46
143785,49
142501,47
206845,25
115005,66
83331,47
169994,23
